id,api_id,first_name,last_name,full_name,league
3306,203421.0,Chucky,Jeffery,Chucky Jeffery,WNBA
3307,4952.0,Chukie,Nwokorie,Chukie Nwokorie,NFL
3308,1629643.0,Chuma,Okeke,Chuma Okeke,NBA
3309,24951.0,Chykie,Brown,Chykie Brown,NFL
3310,7288.0,Ciatrick,Fason,Ciatrick Fason,NFL
3311,6422.0,Cie,Grant,Cie Grant,NFL
3312,203070.0,Cierra,Bravard,Cierra Bravard,WNBA
3313,204332.0,Cierra,Burdick,Cierra Burdick,WNBA
3314,27313.0,Cierre,Wood,Cierre Wood,NFL
3315,,Cincinnati,Bengals,Cincinnati Bengals,NFL
3316,,Cincinnati,Bengals,Cincinnati Bengals,NFL
3317,4.0,Cincinnati,Bengals,Cincinnati Bengals,NFL
3318,100183.0,Cindy,Blodgett,Cindy Blodgett,WNBA
3319,100248.0,Cindy,Brown,Cindy Brown,WNBA
3320,100514.0,Cintia,dos Santos,Cintia dos Santos,WNBA
3321,101057.0,Cisti,Greenwalt,Cisti Greenwalt,WNBA
3322,201095.0,Claire,Coggins,Claire Coggins,WNBA
3323,221.0,Clar.,Weatherspoon,Clar. Weatherspoon,NBA
3324,,Clarence,Coleman,Clarence Coleman,NFL
3325,76825.0,Clarence,Glover,Clarence Glover,NBA
3326,77007.0,Clarence,Hermsen,Clarence Hermsen,NBA
3327,77229.0,Clarence,Kea,Clarence Kea,NBA
3328,,Clarence,Leblanc,Clarence Leblanc,NFL
3329,,Clarence,Love,Clarence Love,NFL
3330,6958.0,Clarence,Moore,Clarence Moore,NFL
3331,,Clarence,Williams,Clarence Williams,NFL
3332,100377.0,Clarissa,Davis-Wrightsil,Clarissa Davis-Wrightsil,WNBA
3333,204309.0,Clarissa,Dos Santos,Clarissa Dos Santos,WNBA
3334,100395.0,Clarisse,Machanguana,Clarisse Machanguana,WNBA
3335,5166.0,Clark,Haggans,Clark Haggans,NFL
3336,,Clark,Haggans,Clark Haggans,NFL
3337,8497.0,Clark,Harris,Clark Harris,NFL
3338,77236.0,Clark,Kellogg,Clark Kellogg,NBA
3339,40146.0,Clark,Phillips,Clark Phillips,NFL
3340,76674.0,Claude,English,Claude English,NBA
3341,76884.0,Claude,Gregory,Claude Gregory,NBA
3342,6906.0,Claude,Harriott,Claude Harriott,NFL
3343,77780.0,Claude,Overton,Claude Overton,NBA
3344,29802.0,Claude,Pelon,Claude Pelon,NFL
3345,78308.0,Claude,Terry,Claude Terry,NBA
3346,7817.0,Claude,Wroten,Claude Wroten,NFL
3347,100386.0,Claudia,Neves,Claudia Neves,WNBA
3348,100797.0,Claudia,Neves,Claudia Neves,WNBA
3349,40547.0,Claudin,Cherelus,Claudin Cherelus,NFL
3350,,Claudius,Osei,Claudius Osei,NFL
3351,24100.0,Clay,Harbor,Clay Harbor,NFL
3352,77135.0,Clay,Johnson,Clay Johnson,NBA
3353,32904.0,Clay,Johnston,Clay Johnston,NFL
3354,9290.0,Clay,Matthews,Clay Matthews,NFL
3355,29479.0,Clayton,Fejedelem,Clayton Fejedelem,NFL
3356,28497.0,Clayton,Geathers,Clayton Geathers,NFL
3357,31999.0,Clayton,Thorson,Clayton Thorson,NFL
3358,40188.0,Clayton,Tune,Clayton Tune,NFL
3359,,Clayton,White,Clayton White,NFL
3360,203921.0,Cleanthony,Early,Cleanthony Early,NBA
3361,31836.0,Clelin,Ferrell,Clelin Ferrell,NFL
3362,76965.0,Clem,Haskins,Clem Haskins,NBA
3363,77136.0,Clemon,Johnson,Clemon Johnson,NBA
3364,,Clenton,Ballard,Clenton Ballard,NFL
3365,77025.0,Cleo,Hill,Cleo Hill,NBA
3366,7026.0,Cleo,Lemon,Cleo Lemon,NFL
3367,4744.0,Cletidus,Hunt,Cletidus Hunt,NFL
3368,,Cletidus,Hunt,Cletidus Hunt,NFL
3369,8046.0,Cletis,Gordon,Cletis Gordon,NFL
3370,5.0,Cleveland,Browns,Cleveland Browns,NFL
3371,,Cleveland,Browns,Cleveland Browns,NFL
3372,,Cleveland,Browns,Cleveland Browns,NFL
3373,,Cleveland,Browns,Cleveland Browns,NFL
3374,76295.0,Cleveland,Buckner,Cleveland Buckner,NBA
3375,,Clif,Groce,Clif Groce,NFL
3376,,Clif,Groce,Clif Groce,NFL
3377,1626146.0,Cliff,Alexander,Cliff Alexander,NBA
3378,76035.0,Cliff,Anderson,Cliff Anderson,NBA
3379,8869.0,Cliff,Avril,Cliff Avril,NFL
3380,76098.0,Cliff,Barker,Cliff Barker,NBA
3381,,Cliff,Dukes,Cliff Dukes,NFL
3382,76912.0,Cliff,Hagan,Cliff Hagan,NBA
3383,77377.0,Cliff,Levingston,Cliff Levingston,NBA
3384,25017.0,Cliff,Matthews,Cliff Matthews,NFL
3385,77570.0,Cliff,Meely,Cliff Meely,NBA
3386,77869.0,Cliff,Pondexter,Cliff Pondexter,NBA
3387,77986.0,Cliff T.,Robinson,Cliff T. Robinson,NBA
3388,78543.0,Cliff,Williams,Cliff Williams,NBA
3389,77374.0,Clifford,Lett,Clifford Lett,NBA
3390,77917.0,Clifford,Ray,Clifford Ray,NBA
3391,361.0,Clifford,Robinson,Clifford Robinson,NBA
3392,32.0,Clifford,Rozier,Clifford Rozier,NBA
3393,5973.0,Clifford,Russell,Clifford Russell,NFL
3394,,Clifton,Black,Clifton Black,NFL
3395,,Clifton,Black,Clifton Black,NFL
3396,,Clifton,Crosby,Clifton Crosby,NFL
3397,8541.0,Clifton,Dawson,Clifton Dawson,NFL
3398,24162.0,Clifton,Geathers,Clifton Geathers,NFL
3399,8408.0,Clifton,Ryan,Clifton Ryan,NFL
3400,9168.0,Clifton,Smith,Clifton Smith,NFL
3401,6736.0,Clifton,Smith,Clifton Smith,NFL
3402,203991.0,Clint,Capela,Clint Capela,NBA
3403,6322.0,Clint,Finley,Clint Finley,NFL
3404,7829.0,Clint,Ingram,Clint Ingram,NFL
3405,4827.0,Clint,Kriewaldt,Clint Kriewaldt,NFL
3406,723.0,Clint,McDaniel,Clint McDaniel,NBA
3407,77950.0,Clint,Richardson,Clint Richardson,NBA
3408,8390.0,Clint,Session,Clint Session,NFL
3409,9309.0,Clint,Sintim,Clint Sintim,NFL
3410,23972.0,Clint,Stitser,Clint Stitser,NFL
3411,,Clint,Stoerner,Clint Stoerner,NFL
3412,78427.0,Clint,Wager,Clint Wager,NBA
3413,6653.0,Clinton,Hart,Clinton Hart,NFL
3414,9513.0,Clinton,McDonald,Clinton McDonald,NFL
3415,5937.0,Clinton,Portis,Clinton Portis,NFL
3416,78181.0,Clinton,Smith,Clinton Smith,NBA
3417,78504.0,Clinton,Wheeler,Clinton Wheeler,NBA
3418,28456.0,Clive,Walford,Clive Walford,NFL
3419,17.0,Clyde,Drexler,Clyde Drexler,NBA
3420,32702.0,Clyde,Edwards-Helaire,Clyde Edwards-Helaire,NFL
3421,24898.0,Clyde,Gates,Clyde Gates,NFL
3422,77357.0,Clyde,Lee,Clyde Lee,NBA
3423,77414.0,Clyde,Lovellette,Clyde Lovellette,NBA
3424,77492.0,Clyde,Mayes,Clyde Mayes,NBA
3425,,Clyde,Simmons,Clyde Simmons,NFL
3426,26820.0,Cobi,Hamilton,Cobi Hamilton,NFL
3427,34065.0,Coby,Bryant,Coby Bryant,NFL
3428,76567.0,Coby,Dietrick,Coby Dietrick,NBA
3429,25744.0,Coby,Fleener,Coby Fleener,NFL
3430,201207.0,Coby,Karl,Coby Karl,NBA
3431,,Coby,Rhinehart,Coby Rhinehart,NFL
3432,1629632.0,Coby,White,Coby White,NBA
3433,100690.0,Coco,Miller,Coco Miller,WNBA
3434,31732.0,Codey,McElroy,Codey McElroy,NFL
3435,31920.0,Cody,Barton,Cody Barton,NFL
3436,8555.0,Cody,Boyd,Cody Boyd,NFL
3437,9327.0,Cody,Brown,Cody Brown,NFL
3438,29433.0,Cody,Core,Cody Core,NFL
3439,27105.0,Cody,Davis,Cody Davis,NFL
3440,28961.0,Cody,Fajardo,Cody Fajardo,NFL
3441,9422.0,Cody,Glenn,Cody Glenn,NFL
3442,24186.0,Cody,Grimm,Cody Grimm,NFL
3443,28172.0,Cody,Hoffman,Cody Hoffman,NFL
3444,30660.0,Cody,Hollister,Cody Hollister,NFL
3445,29327.0,Cody,Kessler,Cody Kessler,NFL
3446,27584.0,Cody,Latimer,Cody Latimer,NFL
3447,1628998.0,Cody,Martin,Cody Martin,NBA
3448,27911.0,Cody,Parkey,Cody Parkey,NFL
3449,26176.0,Cody,Pearcy,Cody Pearcy,NFL
3450,6976.0,Cody,Pickett,Cody Pickett,NFL
3451,29059.0,Cody,Prewitt,Cody Prewitt,NFL
3452,29060.0,Cody,Riggs,Cody Riggs,NFL
3453,41193.0,Cody,Schrader,Cody Schrader,NFL
3454,24732.0,Cody,Slate,Cody Slate,NFL
3455,6941.0,Cody,Spencer,Cody Spencer,NFL
3456,32367.0,Cody,Thompson,Cody Thompson,NFL
3457,32948.0,Cody,White,Cody White,NFL
3458,1642262.0,Cody,Williams,Cody Williams,NBA
3459,203469.0,Cody,Zeller,Cody Zeller,NBA
3460,6999.0,Colby,Bockwoldt,Colby Bockwoldt,NFL
3461,27090.0,Colby,Cameron,Colby Cameron,NFL
3462,1641732.0,Colby,Jones,Colby Jones,NBA
3463,32803.0,Colby,Parkinson,Colby Parkinson,NFL
3464,30967.0,Colby,Wadman,Colby Wadman,NFL
3465,40132.0,Colby,Wooden,Colby Wooden,NFL
3466,202332.0,Cole,Aldrich,Cole Aldrich,NBA
3467,1630175.0,Cole,Anthony,Cole Anthony,NBA
3468,26060.0,Cole,Beasley,Cole Beasley,NFL
3469,40912.0,Cole,Bishop,Cole Bishop,NFL
3470,41502.0,Cole,Burgess,Cole Burgess,NFL
3471,32977.0,Cole,Christiansen,Cole Christiansen,NFL
3472,,Cole,Ford,Cole Ford,NFL
3473,,Cole,Ford,Cole Ford,NFL
3474,34543.0,Cole,Fotheringham,Cole Fotheringham,NFL
3475,32369.0,Cole,Hedlund,Cole Hedlund,NFL
3476,30559.0,Cole,Hikutini,Cole Hikutini,NFL
3477,32005.0,Cole,Holcomb,Cole Holcomb,NFL
3478,31680.0,Cole,Hunt,Cole Hunt,NFL
3479,34275.0,Cole,Kelley,Cole Kelley,NFL
3480,32713.0,Cole,Kmet,Cole Kmet,NFL
3481,30381.0,Cole,Luke,Cole Luke,NFL
3482,32894.0,Cole,McDonald,Cole McDonald,NFL
3483,1631306.0,Cole,Swider,Cole Swider,NBA
3484,,Cole,Tracy,Cole Tracy,NFL
3485,34105.0,Cole,Turner,Cole Turner,NFL
3486,29783.0,Cole,Wick,Cole Wick,NFL
3487,8666.0,Colin,Allred,Colin Allred,NFL
3488,6455.0,Colin,Branch,Colin Branch,NFL
3489,1630658.0,Colin,Castleton,Colin Castleton,NBA
3490,9683.0,Colin,Cloherty,Colin Cloherty,NFL
3491,25450.0,Colin,Cochart,Colin Cochart,NFL
3492,6644.0,Colin,Cole,Colin Cole,NFL
3493,24977.0,Colin,Jones,Colin Jones,NFL
3494,24823.0,Colin,Kaepernick,Colin Kaepernick,NFL
3495,24896.0,Colin,McCarthy,Colin McCarthy,NFL
3496,30740.0,Colin,Thompson,Colin Thompson,NFL
3497,25298.0,Collin,Franklin,Collin Franklin,NFL
3498,1631221.0,Collin,Gillespie,Collin Gillespie,NBA
3499,32835.0,Collin,Johnson,Collin Johnson,NFL
3500,,Collin,Klein,Collin Klein,NFL
3501,26233.0,Collin,Mooney,Collin Mooney,NFL
3502,1629012.0,Collin,Sexton,Collin Sexton,NBA
3503,41233.0,Colson,Yankoff,Colson Yankoff,NFL
3504,,Colston,Weatherington,Colston Weatherington,NFL
3505,9596.0,Colt,Anderson,Colt Anderson,NFL
3506,8963.0,Colt,Brennan,Colt Brennan,NFL
3507,28251.0,Colt,Lyerla,Colt Lyerla,NFL
3508,24060.0,Colt,McCoy,Colt McCoy,NFL
3509,40263.0,Colton,Dowell,Colton Dowell,NFL
3510,27459.0,Colton,Schmidt,Colton Schmidt,NFL
3511,77002.0,Conner,Henry,Conner Henry,NBA
3512,27071.0,Conner,Vernon,Conner Vernon,NFL
3513,76566.0,Connie,Dierking,Connie Dierking,NBA
3514,76972.0,Connie,Hawkins,Connie Hawkins,NBA
3515,77729.0,Connie,Norman,Connie Norman,NBA
3516,77922.0,Connie,Rea,Connie Rea,NBA
3517,78153.0,Connie,Simmons,Connie Simmons,NBA
3518,9219.0,Connor,Barth,Connor Barth,NFL
3519,9310.0,Connor,Barwin,Connor Barwin,NFL
3520,29334.0,Connor,Cook,Connor Cook,NFL
3521,28848.0,Connor,Hamlett,Connor Hamlett,NFL
3522,34163.0,Connor,Heyward,Connor Heyward,NFL
3523,9797.0,Connor,Hughes,Connor Hughes,NFL
3524,28024.0,Connor,Shaw,Connor Shaw,NFL
3525,32100.0,Connor,Strachan,Connor Strachan,NFL
3526,,Conrad,Hamilton,Conrad Hamilton,NFL
3527,,Conrad,Hamilton,Conrad Hamilton,NFL
3528,7033.0,Constantin,Ritzmann,Constantin Ritzmann,NFL
3529,40934.0,Cooper,DeJean,Cooper DeJean,NFL
3530,26518.0,Cooper,Helfet,Cooper Helfet,NFL
3531,30182.0,Cooper,Kupp,Cooper Kupp,NFL
3532,30788.0,Cooper,Rush,Cooper Rush,NFL
3533,26775.0,Cooper,Taylor,Cooper Taylor,NFL
3534,8162.0,Cooper,Wallace,Cooper Wallace,NFL
3535,8070.0,Copeland,Bryan,Copeland Bryan,NFL
3536,100217.0,Coquese,Washington,Coquese Washington,WNBA
3537,25088.0,Corbin,Bryant,Corbin Bryant,NFL
3538,9591.0,Cord,Parks,Cord Parks,NFL
3539,34037.0,Cordale,Flott,Cordale Flott,NFL
3540,26652.0,Cordarrelle,Patterson,Cordarrelle Patterson,NFL
3541,26544.0,Cordarro,Law,Cordarro Law,NFL
3542,,Cordell,Taylor,Cordell Taylor,NFL
3543,30210.0,Cordrea,Tankersley,Cordrea Tankersley,NFL
3544,100848.0,Coretta,Brown,Coretta Brown,WNBA
3545,,Corey,Atkins,Corey Atkins,NFL
3546,32012.0,Corey,Ballentine,Corey Ballentine,NFL
3547,1133.0,Corey,Beck,Corey Beck,NBA
3548,1736.0,Corey,Benjamin,Corey Benjamin,NBA
3549,31727.0,Corey,Bojorquez,Corey Bojorquez,NFL
3550,,Corey,Bradford,Corey Bradford,NFL
3551,4379.0,Corey,Bradford,Corey Bradford,NFL
3552,201147.0,Corey,Brewer,Corey Brewer,NBA
3553,27938.0,Corey,Brown,Corey Brown,NFL
3554,4294.0,Corey,Chavous,Corey Chavous,NFL
3555,,Corey,Chavous,Corey Chavous,NFL
3556,30707.0,Corey,Clement,Corey Clement,NFL
3557,29249.0,Corey,Coleman,Corey Coleman,NFL
3558,76482.0,Corey,Crowder,Corey Crowder,NBA
3559,30118.0,Corey,Davis,Corey Davis,NFL
3560,,Corey,Dillon,Corey Dillon,NFL
3561,3914.0,Corey,Dillon,Corey Dillon,NFL
3562,26794.0,Corey,Fuller,Corey Fuller,NFL
3563,3263.0,Corey,Fuller,Corey Fuller,NFL
3564,,Corey,Fuller,Corey Fuller,NFL
3565,76770.0,Corey,Gaines,Corey Gaines,NBA
3566,8422.0,Corey,Graham,Corey Graham,NFL
3567,28847.0,Corey,Grant,Corey Grant,NFL
3568,,Corey,Hall,Corey Hall,NFL
3569,,Corey,Harris,Corey Harris,NFL
3570,,Corey,Harris,Corey Harris,NFL
3571,,Corey,Harris,Corey Harris,NFL
3572,5024.0,Corey,Ivy,Corey Ivy,NFL
3573,7044.0,Corey,Jackson,Corey Jackson,NFL
3574,6517.0,Corey,Jenkins,Corey Jenkins,NFL
3575,1630557.0,Corey,Kispert,Corey Kispert,NBA
3576,26711.0,Corey,Lemonier,Corey Lemonier,NFL
3577,24805.0,Corey,Liuget,Corey Liuget,NFL
3578,8954.0,Corey,Lynch,Corey Lynch,NFL
3579,8613.0,Corey,Mace,Corey Mace,NFL
3580,1894.0,Corey,Maggette,Corey Maggette,NBA
3581,8121.0,Corey,Mays,Corey Mays,NFL
3582,7450.0,Corey,McIntyre,Corey McIntyre,NFL
3583,29086.0,Corey,Moore,Corey Moore,NFL
3584,,Corey,Moore,Corey Moore,NFL
3585,27770.0,Corey,Nelson,Corey Nelson,NFL
3586,,Corey,Parchman,Corey Parchman,NFL
3587,24058.0,Corey,Peters,Corey Peters,NFL
3588,,Corey,Sawyer,Corey Sawyer,NFL
3589,3791.0,Corey,Sears,Corey Sears,NFL
3590,5035.0,Corey,Simon,Corey Simon,NFL
3591,6239.0,Corey,Smith,Corey Smith,NFL
3592,,Corey,Terry,Corey Terry,NFL
3593,31597.0,Corey,Thompson,Corey Thompson,NFL
3594,,Corey,Walker,Corey Walker,NFL
3595,28121.0,Corey,Washington,Corey Washington,NFL
3596,7219.0,Corey,Webster,Corey Webster,NFL
3597,25872.0,Corey,White,Corey White,NFL
3598,8431.0,Corey,Widmer,Corey Widmer,NFL
3599,,Corey,Widmer,Corey Widmer,NFL
3600,6938.0,Corey,Williams,Corey Williams,NFL
3601,101258.0,Corey,Williams,Corey Williams,NBA
3602,24084.0,Corey,Wootton,Corey Wootton,NFL
3603,201087.0,Cori,Chambers,Cori Chambers,WNBA
3604,916.0,Corie,Blount,Corie Blount,NBA
3605,100024.0,Corissa,Yasen,Corissa Yasen,WNBA
3606,76330.0,Corky,Calhoun,Corky Calhoun,NBA
3607,32942.0,Corliss,Waitman,Corliss Waitman,NFL
3608,722.0,Corliss,Williamson,Corliss Williamson,NBA
3609,1642504.0,Cormac,Ryan,Cormac Ryan,NBA
3610,30265.0,Corn,Elder,Corn Elder,NFL
3611,100515.0,Cornelia,Gayden,Cornelia Gayden,WNBA
3612,,Cornelius,Anthony,Cornelius Anthony,NFL
3613,,Cornelius,Bennett,Cornelius Bennett,NFL
3614,24421.0,Cornelius,Brown,Cornelius Brown,NFL
3615,76364.0,Cornelius,Cash,Cornelius Cash,NBA
3616,5071.0,Cornelius,Griffin,Cornelius Griffin,NFL
3617,,Cornelius,Griffin,Cornelius Griffin,NFL
3618,9417.0,Cornelius,Ingram,Cornelius Ingram,NFL
3619,41099.0,Cornelius,Johnson,Cornelius Johnson,NFL
3620,26811.0,Cornelius,Washington,Cornelius Washington,NFL
3621,7411.0,Cornelius,Wortham,Cornelius Wortham,NFL
3622,31179.0,Cornell,Armstrong,Cornell Armstrong,NFL
3623,26185.0,Cornell,Brown,Cornell Brown,NFL
3624,4051.0,Cornell,Brown,Cornell Brown,NFL
3625,33569.0,Cornell,Powell,Cornell Powell,NFL
3626,78460.0,Cornell,Warner,Cornell Warner,NBA
3627,26663.0,Cornellius,Carradine,Cornellius Carradine,NFL
3628,78325.0,Corny,Thompson,Corny Thompson,NBA
3629,5569.0,Correll,Buckhalter,Correll Buckhalter,NFL
3630,,Correll,Buckhalter,Correll Buckhalter,NFL
3631,2451.0,Corsley,Edwards,Corsley Edwards,NBA
3632,24915.0,Cortez,Allen,Cortez Allen,NFL
3633,32074.0,Cortez,Broughton,Cortez Broughton,NFL
3634,6673.0,Cortez,Hankton,Cortez Hankton,NFL
3635,,Cortez,Kennedy,Cortez Kennedy,NFL
3636,,Cortez,Kennedy,Cortez Kennedy,NFL
3637,7964.0,Cortland,Finnegan,Cortland Finnegan,NFL
3638,9357.0,Corvey,Irvin,Corvey Irvin,NFL
3639,,Corwin,Brown,Corwin Brown,NFL
3640,724.0,Cory,Alexander,Cory Alexander,NBA
3641,,Cory,Bird,Cory Bird,NFL
3642,76177.0,Cory,Blackwell,Cory Blackwell,NBA
3643,9015.0,Cory,Boyd,Cory Boyd,NFL
3644,1757.0,Cory,Carr,Cory Carr,NBA
3645,40581.0,Cory,Durden,Cory Durden,NFL
3646,,Cory,Geason,Cory Geason,NFL
3647,24719.0,Cory,Greenwood,Cory Greenwood,NFL
3648,,Cory,Hall,Cory Hall,NFL
3649,4715.0,Cory,Hall,Cory Hall,NFL
3650,26347.0,Cory,Harkey,Cory Harkey,NFL
3651,202809.0,Cory,Higgins,Cory Higgins,NBA
3652,29428.0,Cory,James,Cory James,NFL
3653,203928.0,Cory,Jefferson,Cory Jefferson,NBA
3654,202709.0,Cory,Joseph,Cory Joseph,NBA
3655,29718.0,Cory,Littleton,Cory Littleton,NFL
3656,,Cory,Nelson,Cory Nelson,NFL
3657,,Cory,Ohnesorge,Cory Ohnesorge,NFL
3658,6402.0,Cory,Redding,Cory Redding,NFL
3659,,Cory,Rodgers,Cory Rodgers,NFL
3660,8015.0,Cory,Ross,Cory Ross,NFL
3661,,Cory,Sauter,Cory Sauter,NFL
3662,3278.0,Cory,Schlesinger,Cory Schlesinger,NFL
3663,40256.0,Cory,Trice,Cory Trice,NFL
3664,4984.0,Cory,Withrow,Cory Withrow,NFL
3665,76209.0,Costic,Borsavage,Costic Borsavage,NBA
3666,1626262.0,Coty,Clarke,Coty Clarke,NBA
3667,25825.0,Coty,Sensabaugh,Coty Sensabaugh,NFL
3668,76905.0,Coulby,Gunther,Coulby Gunther,NBA
3669,,Courtland,Bullard,Courtland Bullard,NFL
3670,31010.0,Courtland,Sutton,Courtland Sutton,NFL
3671,2042.0,Courtney,Alexander,Courtney Alexander,NBA
3672,7004.0,Courtney,Anderson,Courtney Anderson,NFL
3673,5030.0,Courtney,Brown,Courtney Brown,NFL
3674,,Courtney,Brown,Courtney Brown,NFL
3675,8466.0,Courtney,Brown,Courtney Brown,NFL
3676,8534.0,Courtney,Bryan,Courtney Bryan,NFL
3677,203451.0,Courtney,Clements,Courtney Clements,WNBA
3678,100827.0,Courtney,Coleman,Courtney Coleman,WNBA
3679,202622.0,Courtney,Fortson,Courtney Fortson,NBA
3680,9509.0,Courtney,Greene,Courtney Greene,NFL
3681,,Courtney,Hawkins,Courtney Hawkins,NFL
3682,,Courtney,Ledyard,Courtney Ledyard,NFL
3683,201584.0,Courtney,Lee,Courtney Lee,NBA
3684,201907.0,Courtney,Paris,Courtney Paris,WNBA
3685,7244.0,Courtney,Roby,Courtney Roby,NFL
3686,201235.0,Courtney,Sims,Courtney Sims,NBA
3687,8451.0,Courtney,Taylor,Courtney Taylor,NFL
3688,25745.0,Courtney,Upshaw,Courtney Upshaw,NFL
3689,202664.0,Courtney,Vandersloot,Courtney Vandersloot,WNBA
3690,6819.0,Courtney,Watson,Courtney Watson,NFL
3691,1627675.0,Courtney,Williams,Courtney Williams,WNBA
3692,5983.0,Coy,Wire,Coy Wire,NFL
3693,9455.0,Coye,Francies,Coye Francies,NFL
3694,77565.0,Cozell,McQueen,Cozell McQueen,NBA
3695,202342.0,Craig,Brackins,Craig Brackins,NBA
3696,7371.0,Craig,Bragg,Craig Bragg,NFL
3697,8568.0,Craig,Dahl,Craig Dahl,NFL
3698,76625.0,Craig,Dykema,Craig Dykema,NBA
3699,378.0,Craig,Ehlo,Craig Ehlo,NBA
3700,,Craig,Erickson,Craig Erickson,NFL
3701,,Craig,Erickson,Craig Erickson,NFL
3702,2713.0,Craig,Hentrich,Craig Hentrich,NFL
3703,77034.0,Craig,Hodges,Craig Hodges,NBA
3704,31509.0,Craig,James,Craig James,NFL
3705,6907.0,Craig,Krenzel,Craig Krenzel,NFL
3706,27877.0,Craig,Loston,Craig Loston,NFL
3707,28471.0,Craig,Mager,Craig Mager,NFL
3708,,Craig,Miller,Craig Miller,NFL
3709,6050.0,Craig,Nall,Craig Nall,NFL
3710,77694.0,Craig,Neal,Craig Neal,NBA
3711,,Craig,Newsome,Craig Newsome,NFL
3712,,Craig,Newsome,Craig Newsome,NFL
3713,1641854.0,Craig,Porter Jr.,Craig Porter Jr.,NBA
3714,77921.0,Craig,Raymond,Craig Raymond,NBA
3715,32596.0,Craig,Reynolds,Craig Reynolds,NFL
3716,25689.0,Craig,Robertson,Craig Robertson,NFL
3717,,Craig,Sauer,Craig Sauer,NFL
3718,78132.0,Craig,Shelton,Craig Shelton,NBA
3719,200783.0,Craig,Smith,Craig Smith,NBA
3720,78231.0,Craig,Spitzer,Craig Spitzer,NBA
3721,8899.0,Craig,Steltz,Craig Steltz,NFL
3722,8862.0,Craig,Stevens,Craig Stevens,NFL
3723,1628591.0,Craig,Sword,Craig Sword,NBA
3724,6948.0,Craig,Terrill,Craig Terrill,NFL
3725,,Craig,Walendy,Craig Walendy,NFL
3726,,Craig,Whelihan,Craig Whelihan,NFL
3727,,Craig,Yeast,Craig Yeast,NFL
3728,7292.0,Craphonso,Thorpe,Craphonso Thorpe,NFL
3729,29876.0,Cre'von,LeBlanc,Cre'von LeBlanc,NFL
3730,24140.0,Crezdon,Butler,Crezdon Butler,NFL
3731,,Cris,Carter,Cris Carter,NFL
3732,1626245.0,Cristiano,Felicio,Cristiano Felicio,NBA
3733,27627.0,Crockett,Gillmore,Crockett Gillmore,NFL
3734,204325.0,Crystal,Bradford,Crystal Bradford,WNBA
3735,1630101.0,Crystal,Dangerfield,Crystal Dangerfield,WNBA
3736,201494.0,Crystal,Kelly,Crystal Kelly,WNBA
3737,201518.0,Crystal,Langhorne,Crystal Langhorne,WNBA
3738,100345.0,Crystal,Robinson,Crystal Robinson,WNBA
3739,200702.0,Crystal,Smith,Crystal Smith,WNBA
3740,1642385.0,Cui,Yongxi,Cui Yongxi,NBA
3741,32052.0,Cullen,Gillaspia,Cullen Gillaspia,NFL
3742,7069.0,Cullen,Jenkins,Cullen Jenkins,NFL
3743,733.0,Cuonzo,Martin,Cuonzo Martin,NBA
3744,7515.0,Curome,Cox,Curome Cox,NFL
3745,6553.0,Curry,Burns,Curry Burns,NFL
3746,29603.0,Curt,Maggitt,Curt Maggitt,NFL
3747,,Curtis,Alexander,Curtis Alexander,NFL
3748,,Curtis,Anderson,Curtis Anderson,NFL
3749,,Curtis,Anderson,Curtis Anderson,NFL
3750,32266.0,Curtis,Bolton,Curtis Bolton,NFL
3751,2414.0,Curtis,Borchardt,Curtis Borchardt,NBA
3752,23971.0,Curtis,Brinkley,Curtis Brinkley,NFL
3753,34172.0,Curtis,Brooks,Curtis Brooks,NFL
3754,24882.0,Curtis,Brown,Curtis Brown,NFL
3755,,Curtis,Conway,Curtis Conway,NFL
3756,7051.0,Curtis,Deloatch,Curtis Deloatch,NFL
3757,,Curtis,Enis,Curtis Enis,NFL
3758,,Curtis,Enis,Curtis Enis,NFL
3759,,Curtis,Fuller,Curtis Fuller,NFL
3760,9120.0,Curtis,Gatewood,Curtis Gatewood,NFL
3761,28682.0,Curtis,Grant,Curtis Grant,NFL
3762,34274.0,Curtis,Hodges,Curtis Hodges,NFL
3763,25037.0,Curtis,Holcomb,Curtis Holcomb,NFL
3764,,Curtis,Holden,Curtis Holden,NFL
3765,,Curtis,Jackson,Curtis Jackson,NFL
3766,41465.0,Curtis,Jacobs,Curtis Jacobs,NFL
3767,201998.0,Curtis,Jerrells,Curtis Jerrells,NBA
3768,,Curtis,Keaton,Curtis Keaton,NFL
3769,77280.0,Curtis,Kitchen,Curtis Kitchen,NBA
3770,8814.0,Curtis,Lofton,Curtis Lofton,NFL
3771,24877.0,Curtis,Marsh,Curtis Marsh,NFL
3772,3164.0,Curtis,Martin,Curtis Martin,NFL
3773,,Curtis,Martin,Curtis Martin,NFL
3774,26913.0,Curtis,McNeal,Curtis McNeal,NFL
3775,9465.0,Curtis,Painter,Curtis Painter,NFL
3776,77835.0,Curtis,Perry,Curtis Perry,NBA
3777,,Curtis,Randall,Curtis Randall,NFL
3778,29062.0,Curtis,Riley,Curtis Riley,NFL
3779,33902.0,Curtis,Robinson,Curtis Robinson,NFL
3780,78028.0,Curtis,Rowe,Curtis Rowe,NBA
3781,30153.0,Curtis,Samuel,Curtis Samuel,NFL
3782,24360.0,Curtis,Steele,Curtis Steele,NFL
3783,9483.0,Curtis,Taylor,Curtis Taylor,NFL
